"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1380","Census Tract 224010","983","Census Tract 134904","1/1/2018 - 1/31/2018, Every day, Daily Average",2616,1923,3557
"1380","Census Tract 224010","984","Census Tract 134905","1/1/2018 - 1/31/2018, Every day, Daily Average",2569,1860,3548
"1380","Census Tract 224010","987","Census Tract 135113","1/1/2018 - 1/31/2018, Every day, Daily Average",2433,1808,3273
"1380","Census Tract 224010","988","Census Tract 135114","1/1/2018 - 1/31/2018, Every day, Daily Average",2507,1849,3397
"1380","Census Tract 224010","991","Census Tract 137103","1/1/2018 - 1/31/2018, Every day, Daily Average",2347,1666,3306
"1380","Census Tract 224010","992","Census Tract 137104","1/1/2018 - 1/31/2018, Every day, Daily Average",2277,1617,3205
"1380","Census Tract 224010","993","Census Tract 137201","1/1/2018 - 1/31/2018, Every day, Daily Average",2431,1718,3438
"1380","Census Tract 224010","998","Census Tract 137501","1/1/2018 - 1/31/2018, Every day, Daily Average",2419,1615,3621
"1380","Census Tract 224010","1002","Census Tract 139001","1/1/2018 - 1/31/2018, Every day, Daily Average",1996,1400,2844
"1380","Census Tract 224010","1003","Census Tract 139200","1/1/2018 - 1/31/2018, Every day, Daily Average",2055,1443,2926
"1380","Census Tract 224010","1004","Census Tract 139301","1/1/2018 - 1/31/2018, Every day, Daily Average",2160,1529,3049
"1380","Census Tract 224010","1005","Census Tract 139302","1/1/2018 - 1/31/2018, Every day, Daily Average",2069,1470,2910
"1380","Census Tract 224010","1006","Census Tract 139303","1/1/2018 - 1/31/2018, Every day, Daily Average",2064,1460,2916
"1380","Census Tract 224010","1007","Census Tract 139401","1/1/2018 - 1/31/2018, Every day, Daily Average",2424,1574,3732
"1380","Census Tract 224010","1008","Census Tract 139402","1/1/2018 - 1/31/2018, Every day, Daily Average",2614,1802,3790
"1380","Census Tract 224010","1011","Census Tract 139504","1/1/2018 - 1/31/2018, Every day, Daily Average",2445,1709,3497
"1380","Census Tract 224010","1012","Census Tract 139600","1/1/2018 - 1/31/2018, Every day, Daily Average",2627,1715,4021
"1380","Census Tract 224010","1013","Census Tract 139701","1/1/2018 - 1/31/2018, Every day, Daily Average",2437,1567,3788
"1380","Census Tract 224010","1014","Census Tract 139702","1/1/2018 - 1/31/2018, Every day, Daily Average",2344,1437,3821
"1380","Census Tract 224010","1018","Census Tract 141101","1/1/2018 - 1/31/2018, Every day, Daily Average",1967,1343,2879
"1380","Census Tract 224010","1019","Census Tract 141102","1/1/2018 - 1/31/2018, Every day, Daily Average",1842,1278,2654
"1380","Census Tract 224010","1020","Census Tract 141201","1/1/2018 - 1/31/2018, Every day, Daily Average",1983,1300,3022
"1380","Census Tract 224010","1021","Census Tract 141202","1/1/2018 - 1/31/2018, Every day, Daily Average",2249,1585,3191
"1380","Census Tract 224010","1022","Census Tract 141302","1/1/2018 - 1/31/2018, Every day, Daily Average",1832,1233,2720
"1380","Census Tract 224010","1023","Census Tract 141303","1/1/2018 - 1/31/2018, Every day, Daily Average",2271,1530,3370
"1380","Census Tract 224010","1024","Census Tract 141304","1/1/2018 - 1/31/2018, Every day, Daily Average",2092,1449,3019
"1380","Census Tract 224010","1025","Census Tract 141400","1/1/2018 - 1/31/2018, Every day, Daily Average",1793,1205,2667
"1380","Census Tract 224010","1026","Census Tract 141500","1/1/2018 - 1/31/2018, Every day, Daily Average",1701,1140,2537
"1380","Census Tract 224010","1027","Census Tract 141600","1/1/2018 - 1/31/2018, Every day, Daily Average",1709,1147,2544
"1380","Census Tract 224010","1028","Census Tract 141700","1/1/2018 - 1/31/2018, Every day, Daily Average",2165,1517,3089
"1380","Census Tract 224010","1029","Census Tract 143100","1/1/2018 - 1/31/2018, Every day, Daily Average",1563,1067,2288
"1380","Census Tract 224010","1030","Census Tract 143200","1/1/2018 - 1/31/2018, Every day, Daily Average",1391,919,2104
"1380","Census Tract 224010","1031","Census Tract 143300","1/1/2018 - 1/31/2018, Every day, Daily Average",1461,971,2198
"1380","Census Tract 224010","1032","Census Tract 143400","1/1/2018 - 1/31/2018, Every day, Daily Average",1582,1070,2338
"1380","Census Tract 224010","1033","Census Tract 143500","1/1/2018 - 1/31/2018, Every day, Daily Average",1646,1115,2428
"1380","Census Tract 224010","1034","Census Tract 143602","1/1/2018 - 1/31/2018, Every day, Daily Average",1784,1190,2673
"1380","Census Tract 224010","1035","Census Tract 143603","1/1/2018 - 1/31/2018, Every day, Daily Average",1362,890,2082
"1380","Census Tract 224010","1036","Census Tract 143604","1/1/2018 - 1/31/2018, Every day, Daily Average",1342,876,2054
"1380","Census Tract 224010","1037","Census Tract 143700","1/1/2018 - 1/31/2018, Every day, Daily Average",1290,838,1985
"1380","Census Tract 224010","1038","Census Tract 143800","1/1/2018 - 1/31/2018, Every day, Daily Average",1709,1084,2693
"1380","Census Tract 224010","1039","Census Tract 143901","1/1/2018 - 1/31/2018, Every day, Daily Average",1998,1317,3029
"1380","Census Tract 224010","1040","Census Tract 143902","1/1/2018 - 1/31/2018, Every day, Daily Average",1886,1273,2794
"1380","Census Tract 224010","1041","Census Tract 181000","1/1/2018 - 1/31/2018, Every day, Daily Average",1149,740,1782
"1380","Census Tract 224010","1042","Census Tract 181300","1/1/2018 - 1/31/2018, Every day, Daily Average",1064,670,1687
"1380","Census Tract 224010","1043","Census Tract 181400","1/1/2018 - 1/31/2018, Every day, Daily Average",1377,947,2001
"1380","Census Tract 224010","1044","Census Tract 181500","1/1/2018 - 1/31/2018, Every day, Daily Average",1451,1021,2060
"1380","Census Tract 224010","1045","Census Tract 181600","1/1/2018 - 1/31/2018, Every day, Daily Average",1382,952,2004
"1380","Census Tract 224010","1046","Census Tract 183101","1/1/2018 - 1/31/2018, Every day, Daily Average",1101,716,1691
"1380","Census Tract 224010","1047","Census Tract 183103","1/1/2018 - 1/31/2018, Every day, Daily Average",943,598,1486
"1380","Census Tract 224010","1048","Census Tract 183104","1/1/2018 - 1/31/2018, Every day, Daily Average",1116,731,1703
"1380","Census Tract 224010","1049","Census Tract 183220","1/1/2018 - 1/31/2018, Every day, Daily Average",1169,783,1743
"1380","Census Tract 224010","1050","Census Tract 183221","1/1/2018 - 1/31/2018, Every day, Daily Average",1271,866,1864
"1380","Census Tract 224010","1051","Census Tract 183222","1/1/2018 - 1/31/2018, Every day, Daily Average",1310,938,1827
"1380","Census Tract 224010","1052","Census Tract 183300","1/1/2018 - 1/31/2018, Every day, Daily Average",1257,887,1780
"1380","Census Tract 224010","1053","Census Tract 183401","1/1/2018 - 1/31/2018, Every day, Daily Average",1310,909,1887
"1380","Census Tract 224010","1054","Census Tract 183402","1/1/2018 - 1/31/2018, Every day, Daily Average",1268,858,1872
"1380","Census Tract 224010","1055","Census Tract 183510","1/1/2018 - 1/31/2018, Every day, Daily Average",1163,788,1716
"1380","Census Tract 224010","1056","Census Tract 183520","1/1/2018 - 1/31/2018, Every day, Daily Average",1095,725,1652
"1380","Census Tract 224010","1057","Census Tract 183610","1/1/2018 - 1/31/2018, Every day, Daily Average",1068,728,1566
"1380","Census Tract 224010","1058","Census Tract 183620","1/1/2018 - 1/31/2018, Every day, Daily Average",1135,753,1710
"1380","Census Tract 224010","1059","Census Tract 183701","1/1/2018 - 1/31/2018, Every day, Daily Average",889,548,1440
"1380","Census Tract 224010","1060","Census Tract 183702","1/1/2018 - 1/31/2018, Every day, Daily Average",885,551,1419
"1380","Census Tract 224010","1061","Census Tract 183810","1/1/2018 - 1/31/2018, Every day, Daily Average",991,637,1540
"1380","Census Tract 224010","1062","Census Tract 183820","1/1/2018 - 1/31/2018, Every day, Daily Average",830,500,1376
"1380","Census Tract 224010","1063","Census Tract 185100","1/1/2018 - 1/31/2018, Every day, Daily Average",808,475,1373
"1380","Census Tract 224010","1064","Census Tract 185202","1/1/2018 - 1/31/2018, Every day, Daily Average",872,532,1426
"1380","Census Tract 224010","1065","Census Tract 185203","1/1/2018 - 1/31/2018, Every day, Daily Average",972,598,1579
"1380","Census Tract 224010","1066","Census Tract 185204","1/1/2018 - 1/31/2018, Every day, Daily Average",1166,764,1778
"1380","Census Tract 224010","1067","Census Tract 185310","1/1/2018 - 1/31/2018, Every day, Daily Average",821,488,1378
"1380","Census Tract 224010","1068","Census Tract 185320","1/1/2018 - 1/31/2018, Every day, Daily Average",738,439,1238
"1380","Census Tract 224010","1069","Census Tract 186100","1/1/2018 - 1/31/2018, Every day, Daily Average",1025,631,1664
"1380","Census Tract 224010","1070","Census Tract 186201","1/1/2018 - 1/31/2018, Every day, Daily Average",1228,802,1879
"1380","Census Tract 224010","1071","Census Tract 186202","1/1/2018 - 1/31/2018, Every day, Daily Average",1052,650,1701
"1380","Census Tract 224010","1072","Census Tract 186203","1/1/2018 - 1/31/2018, Every day, Daily Average",1244,837,1848
"1380","Census Tract 224010","1073","Census Tract 186301","1/1/2018 - 1/31/2018, Every day, Daily Average",987,601,1618
"1380","Census Tract 224010","1074","Census Tract 186302","1/1/2018 - 1/31/2018, Every day, Daily Average",983,609,1585
"1380","Census Tract 224010","1075","Census Tract 186401","1/1/2018 - 1/31/2018, Every day, Daily Average",966,583,1600
"1380","Census Tract 224010","1076","Census Tract 186403","1/1/2018 - 1/31/2018, Every day, Daily Average",941,577,1534
"1380","Census Tract 224010","1077","Census Tract 186404","1/1/2018 - 1/31/2018, Every day, Daily Average",1063,672,1680
"1380","Census Tract 224010","1078","Census Tract 187101","1/1/2018 - 1/31/2018, Every day, Daily Average",977,601,1585
"1380","Census Tract 224010","1079","Census Tract 187102","1/1/2018 - 1/31/2018, Every day, Daily Average",896,540,1484
"1380","Census Tract 224010","1080","Census Tract 187200","1/1/2018 - 1/31/2018, Every day, Daily Average",854,508,1433
"1380","Census Tract 224010","1081","Census Tract 187300","1/1/2018 - 1/31/2018, Every day, Daily Average",997,616,1611
"1380","Census Tract 224010","1082","Census Tract 188100","1/1/2018 - 1/31/2018, Every day, Daily Average",1192,780,1821
"1380","Census Tract 224010","1083","Census Tract 188201","1/1/2018 - 1/31/2018, Every day, Daily Average",1025,641,1637
"1380","Census Tract 224010","1084","Census Tract 188202","1/1/2018 - 1/31/2018, Every day, Daily Average",1096,722,1663
"1380","Census Tract 224010","1085","Census Tract 188300","1/1/2018 - 1/31/2018, Every day, Daily Average",1055,661,1682
"1380","Census Tract 224010","1086","Census Tract 189101","1/1/2018 - 1/31/2018, Every day, Daily Average",1250,858,1819
"1380","Census Tract 224010","1087","Census Tract 189102","1/1/2018 - 1/31/2018, Every day, Daily Average",1330,916,1930
"1380","Census Tract 224010","1088","Census Tract 189201","1/1/2018 - 1/31/2018, Every day, Daily Average",1247,838,1854
"1380","Census Tract 224010","1089","Census Tract 189202","1/1/2018 - 1/31/2018, Every day, Daily Average",1369,928,2019
"1380","Census Tract 224010","1090","Census Tract 189300","1/1/2018 - 1/31/2018, Every day, Daily Average",1239,822,1866
"1380","Census Tract 224010","1091","Census Tract 189400","1/1/2018 - 1/31/2018, Every day, Daily Average",1233,803,1893
"1380","Census Tract 224010","1092","Census Tract 189500","1/1/2018 - 1/31/2018, Every day, Daily Average",1134,713,1803
"1380","Census Tract 224010","1093","Census Tract 189600","1/1/2018 - 1/31/2018, Every day, Daily Average",1083,688,1703
"1380","Census Tract 224010","1094","Census Tract 189701","1/1/2018 - 1/31/2018, Every day, Daily Average",1181,755,1846
"1380","Census Tract 224010","1095","Census Tract 189702","1/1/2018 - 1/31/2018, Every day, Daily Average",1185,762,1840
"1380","Census Tract 224010","1096","Census Tract 189800","1/1/2018 - 1/31/2018, Every day, Daily Average",1738,1220,2474
"1380","Census Tract 224010","1097","Census Tract 189902","1/1/2018 - 1/31/2018, Every day, Daily Average",1682,1162,2433
"1380","Census Tract 224010","1098","Census Tract 189903","1/1/2018 - 1/31/2018, Every day, Daily Average",1540,1002,2365
"1380","Census Tract 224010","1099","Census Tract 189904","1/1/2018 - 1/31/2018, Every day, Daily Average",1588,1056,2387
"1380","Census Tract 224010","1100","Census Tract 189905","1/1/2018 - 1/31/2018, Every day, Daily Average",1584,1067,2349
"1380","Census Tract 224010","1101","Census Tract 190100","1/1/2018 - 1/31/2018, Every day, Daily Average",1526,1020,2282
"1380","Census Tract 224010","1102","Census Tract 190201","1/1/2018 - 1/31/2018, Every day, Daily Average",1255,805,1955
"1380","Census Tract 224010","1103","Census Tract 190202","1/1/2018 - 1/31/2018, Every day, Daily Average",1410,907,2189
"1380","Census Tract 224010","1104","Census Tract 190301","1/1/2018 - 1/31/2018, Every day, Daily Average",979,619,1548
"1380","Census Tract 224010","1105","Census Tract 190401","1/1/2018 - 1/31/2018, Every day, Daily Average",1203,752,1922
"1380","Census Tract 224010","1106","Census Tract 190402","1/1/2018 - 1/31/2018, Every day, Daily Average",1151,717,1845
"1380","Census Tract 224010","1107","Census Tract 190510","1/1/2018 - 1/31/2018, Every day, Daily Average",933,585,1485
"1380","Census Tract 224010","1108","Census Tract 190520","1/1/2018 - 1/31/2018, Every day, Daily Average",1223,758,1971
"1380","Census Tract 224010","1109","Census Tract 190700","1/1/2018 - 1/31/2018, Every day, Daily Average",1361,896,2066
"1380","Census Tract 224010","1110","Census Tract 190801","1/1/2018 - 1/31/2018, Every day, Daily Average",1265,809,1976
"1380","Census Tract 224010","1111","Census Tract 190802","1/1/2018 - 1/31/2018, Every day, Daily Average",1356,886,2074
"1380","Census Tract 224010","1112","Census Tract 190901","1/1/2018 - 1/31/2018, Every day, Daily Average",912,566,1469
"1380","Census Tract 224010","1113","Census Tract 190902","1/1/2018 - 1/31/2018, Every day, Daily Average",1158,734,1824
"1380","Census Tract 224010","1114","Census Tract 191000","1/1/2018 - 1/31/2018, Every day, Daily Average",1124,712,1772
"1380","Census Tract 224010","1115","Census Tract 191110","1/1/2018 - 1/31/2018, Every day, Daily Average",1216,785,1881
"1380","Census Tract 224010","1116","Census Tract 191120","1/1/2018 - 1/31/2018, Every day, Daily Average",872,539,1408
"1380","Census Tract 224010","1117","Census Tract 191201","1/1/2018 - 1/31/2018, Every day, Daily Average",1202,804,1796
"1380","Census Tract 224010","1118","Census Tract 191203","1/1/2018 - 1/31/2018, Every day, Daily Average",1073,699,1645
"1380","Census Tract 224010","1119","Census Tract 191204","1/1/2018 - 1/31/2018, Every day, Daily Average",1212,783,1874
"1380","Census Tract 224010","1120","Census Tract 191301","1/1/2018 - 1/31/2018, Every day, Daily Average",1045,693,1575
"1380","Census Tract 224010","1121","Census Tract 191302","1/1/2018 - 1/31/2018, Every day, Daily Average",1133,759,1691
"1380","Census Tract 224010","1122","Census Tract 191410","1/1/2018 - 1/31/2018, Every day, Daily Average",998,652,1526
"1380","Census Tract 224010","1123","Census Tract 191420","1/1/2018 - 1/31/2018, Every day, Daily Average",956,616,1482
"1380","Census Tract 224010","1124","Census Tract 191500","1/1/2018 - 1/31/2018, Every day, Daily Average",814,496,1335
"1380","Census Tract 224010","1125","Census Tract 191610","1/1/2018 - 1/31/2018, Every day, Daily Average",1130,693,1841
"1380","Census Tract 224010","1126","Census Tract 191620","1/1/2018 - 1/31/2018, Every day, Daily Average",828,509,1346
"1380","Census Tract 224010","1127","Census Tract 191710","1/1/2018 - 1/31/2018, Every day, Daily Average",1257,821,1922
"1380","Census Tract 224010","1128","Census Tract 191720","1/1/2018 - 1/31/2018, Every day, Daily Average",1191,759,1868
"1380","Census Tract 224010","1129","Census Tract 191810","1/1/2018 - 1/31/2018, Every day, Daily Average",1423,959,2110
"1380","Census Tract 224010","1130","Census Tract 191820","1/1/2018 - 1/31/2018, Every day, Daily Average",1507,1055,2150
"1380","Census Tract 224010","1131","Census Tract 191901","1/1/2018 - 1/31/2018, Every day, Daily Average",1519,1046,2204
"1380","Census Tract 224010","1132","Census Tract 191902","1/1/2018 - 1/31/2018, Every day, Daily Average",1510,1118,2039
"1380","Census Tract 224010","1133","Census Tract 192001","1/1/2018 - 1/31/2018, Every day, Daily Average",1577,1165,2134
"1380","Census Tract 224010","1134","Census Tract 192002","1/1/2018 - 1/31/2018, Every day, Daily Average",1673,1188,2354
"1380","Census Tract 224010","1135","Census Tract 192300","1/1/2018 - 1/31/2018, Every day, Daily Average",1450,1041,2017
